idx,section,compte,intitule,date,piece,jnl,libelle,debit,credit,solde,lettrage,page
2386,GENERAUX,6251200,Déplacements et missions Jury,05/06/2026,,AC,NOTE DE FRAIS JURY ISABELLE BUJADOUX 05.2026,3.43,,528.64,,64
2387,GENERAUX,6257000,Missions et receptions,09/03/2026,,AC,AUX 3 OBUS,243.5,,243.5,,64
2388,GENERAUX,6257000,Missions et receptions,24/03/2026,,AC,LES 2 STADES 4 REPAS,142.0,,385.5,,64
2389,GENERAUX,6257000,Missions et receptions,30/04/2026,2026-04-001,AC,MAISON DE LA ROTISSERIE 50 REPAS,1800.0,,2185.5,,64
2390,GENERAUX,6257000,Missions et receptions,26/05/2026,460193,AC,MOB COWORKING 16 REPAS,1559.7,,3745.2,,64
2391,GENERAUX,6260000,Affranchissement,23/06/2025,F002AA004893054,AC,LA POSTE,12.03,,12.03,,65
2392,GENERAUX,6260000,Affranchissement,09/07/2025,F002AA005174688,AC,LA POSTE,8.8,,20.83,,65
2393,GENERAUX,6260000,Affranchissement,29/07/2025,F002AA005462917,AC,LA POSTE,21.42,,42.25,,65
2394,GENERAUX,6260000,Affranchissement,27/09/2025,W6G860O,BQ,VIR INST SEBASTIEN RABAULT - RBT COLIS SE DOMICILIER,12.3,,54.55,,65
2395,GENERAUX,6260000,Affranchissement,04/01/2026,1503933873,AC,BOUYGUES,246.9,,301.45,,65
2396,GENERAUX,6260000,Affranchissement,30/01/2026,,BQ,LA POSTE,20.69,,322.14,,65
2397,GENERAUX,6260000,Affranchissement,04/03/2026,1504011958,AC,BOUYGUES,174.59,,496.73,,65
2398,GENERAUX,6260000,Affranchissement,30/04/2026,U1579463,AC,BOUYGUES,,540.0,-43.27,,65
2399,GENERAUX,6261000,Telephone,31/08/2025,,AC,NOTE DE FRAIS STEPHANIE HOUVENAGHEL 08.2025 IK,19.99,,19.99,,65
2400,GENERAUX,6261000,Telephone,04/10/2025,1503815378,AC,BOUYGUES,298.03,,318.02,,65
2401,GENERAUX,6261000,Telephone,04/11/2025,1503857927,AC,BOUYGUES,177.29,,495.31,,65
2402,GENERAUX,6261000,Telephone,04/12/2025,1503896143,AC,BOUYGUES,487.7,,983.01,,65
2403,GENERAUX,6261000,Telephone,04/02/2026,1503972236,AC,BOUYGUES,174.59,,1157.6,,65
2404,GENERAUX,6261000,Telephone,04/04/2026,1504052678,AC,BOUYGUES,937.51,,2095.11,,65
2405,GENERAUX,6261000,Telephone,04/05/2026,1504095598,AC,BOUYGUES,249.84,,2344.95,,65
2406,GENERAUX,6261000,Telephone,04/06/2026,1504139679,AC,BOUYGUES,464.8,,2809.75,,65
2407,GENERAUX,6261000,Telephone,04/07/2026,1504185244,AC,BOUYGUES,257.5,,3067.25,,65
2408,GENERAUX,6275000,Services bancaires,25/04/2025,,BQ,COTIS RYTHMEO,20.28,,20.28,,65
2409,GENERAUX,6275000,Services bancaires,24/05/2025,8976405,BQ,FRAIS DOSSIER,3271.6,,3291.88,,65
2410,GENERAUX,6275000,Services bancaires,27/05/2025,0015276,BQ,COTIS RYTHMEO,20.28,,3312.16,,65
2411,GENERAUX,6275000,Services bancaires,31/05/2025,0051065,BQ,FRAIS ACHAT ETRANGER DD,3.47,,3315.63,,65
2412,GENERAUX,6275000,Services bancaires,06/06/2025,0024306,BQ,EXT RYTHMEO,,20.28,3295.35,,65
2413,GENERAUX,6275000,Services bancaires,25/06/2025,0026774,BQ,COTIS RYTHMEO,20.28,,3315.63,,65
2414,GENERAUX,6275000,Services bancaires,01/07/2025,0067102,BQ,FRAIS ACHAT ETRANGER DD,0.57,,3316.2,,65
2415,GENERAUX,6275000,Services bancaires,01/07/2025,0067103,BQ,FRAIS ACHAT ETRANGER DD,2.39,,3318.59,,65
2416,GENERAUX,6275000,Services bancaires,01/07/2025,0067104,BQ,FRAIS ACHAT ETRANGER DD,23.48,,3342.07,,65
2417,GENERAUX,6275000,Services bancaires,01/07/2025,0067105,BQ,FRAIS ACHAT ETRANGER DD,7.42,,3349.49,,65
2418,GENERAUX,6275000,Services bancaires,12/07/2025,8VUJEJI,BQ,REMB COM CB,,1.17,3348.32,,65
2419,GENERAUX,6275000,Services bancaires,25/07/2025,0025261,BQ,COTIS RYTHMEO,20.28,,3368.6,,65
2420,GENERAUX,6275000,Services bancaires,30/07/2025,0031452,BQ,COTIS VISA BUSINESS DI,57.0,,3425.6,,65
2421,GENERAUX,6275000,Services bancaires,01/08/2025,0056094,BQ,FRAIS ACHAT ETRANGER DD,0.56,,3426.16,,65
2422,GENERAUX,6275000,Services bancaires,18/08/2025,AL4EE1T,BQ,EVI PAYPAL EUROPE S.A.R.L. E,,0.01,3426.15,,65
2423,GENERAUX,6275000,Services bancaires,20/08/2025,0221381,BQ,COTIS VISA BUSINESS DD,57.0,,3483.15,,65
2424,GENERAUX,6275000,Services bancaires,26/08/2025,0012042,BQ,COTIS RYTHMEO,20.28,,3503.43,,65
2425,GENERAUX,6275000,Services bancaires,29/08/2025,0221381,BQ,EXT COTIS VISA BUSINESS,,55.59,3447.84,,65
2426,GENERAUX,6275000,Services bancaires,29/08/2025,0012042,BQ,EXT RYTHMEO,,3.73,3444.11,,65
2427,GENERAUX,6275000,Services bancaires,29/08/2025,0031452,BQ,EXT COTIS VISA BUSINESS,,52.32,3391.79,,65
2428,GENERAUX,6275000,Services bancaires,29/08/2025,0026618,BQ,COTIS RYTHMEO,3.73,,3395.52,,65
2429,GENERAUX,6275000,Services bancaires,29/08/2025,0026619,BQ,COTIS RYTHMEO,3.73,,3399.25,,65
2430,GENERAUX,6275000,Services bancaires,29/08/2025,0026620,BQ,COTIS VISA BUSINESS DD,40.13,,3439.38,,65
2431,GENERAUX,6275000,Services bancaires,30/08/2025,0050118,BQ,FRAIS ACHAT ETRANGER DD,0.56,,3439.94,,66
2432,GENERAUX,6275000,Services bancaires,05/09/2025,0026620,BQ,EXT COTIS VISA BUSINESS,,39.04,3400.9,,66
2433,GENERAUX,6275000,Services bancaires,25/09/2025,0026245,BQ,COTIS RYTHMEO,24.56,,3425.46,,66
2434,GENERAUX,6275000,Services bancaires,01/10/2025,0066036,BQ,FRAIS ACHAT ETRANGER DD,4.21,,3429.67,,66
2435,GENERAUX,6275000,Services bancaires,01/10/2025,0066037,BQ,FRAIS ACHAT ETRANGER DD,0.56,,3430.23,,66
2436,GENERAUX,6275000,Services bancaires,25/10/2025,0026901,BQ,COTIS RYTHMEO,24.56,,3454.79,,66
2437,GENERAUX,6275000,Services bancaires,01/11/2025,0058233,BQ,FRAIS ACHAT ETRANGER DD,0.57,,3455.36,,66
2438,GENERAUX,6275000,Services bancaires,01/11/2025,0058234,BQ,FRAIS ACHAT ETRANGER DD,1.18,,3456.54,,66
2439,GENERAUX,6275000,Services bancaires,01/11/2025,0058235,BQ,FRAIS ACHAT ETRANGER DD,1.64,,3458.18,,66
2440,GENERAUX,6275000,Services bancaires,01/11/2025,0058236,BQ,FRAIS ACHAT ETRANGER DD,4.27,,3462.45,,66
2441,GENERAUX,6275000,Services bancaires,07/11/2025,8976405,BQ,FRAIS DOSSIER,230.0,,3692.45,,66
2442,GENERAUX,6275000,Services bancaires,25/11/2025,0029150,BQ,COTIS RYTHMEO,47.56,,3740.01,,66
2443,GENERAUX,6275000,Services bancaires,29/11/2025,0051196,BQ,FRAIS ACHAT ETRANGER DD,0.57,,3740.58,,66
2444,GENERAUX,6275000,Services bancaires,29/11/2025,0051197,BQ,FRAIS ACHAT ETRANGER DD,1.18,,3741.76,,66
2445,GENERAUX,6275000,Services bancaires,29/11/2025,0051195,BQ,FRAIS ACHAT ETRANGER DD,17.18,,3758.94,,66
2446,GENERAUX,6275000,Services bancaires,25/12/2025,0030859,BQ,COTIS RYTHMEO,47.56,,3806.5,,66
2447,GENERAUX,6275000,Services bancaires,01/01/2026,0057981,BQ,FRAIS ACHAT ETRANGER DD,0.56,,3807.06,,66
2448,GENERAUX,6275000,Services bancaires,01/01/2026,0057982,BQ,FRAIS ACHAT ETRANGER DD,1.17,,3808.23,,66
2449,GENERAUX,6275000,Services bancaires,27/01/2026,0016170,BQ,COTIS RYTHMEO,47.56,,3855.79,,66
2450,GENERAUX,6275000,Services bancaires,31/01/2026,0047604,BQ,FRAIS ACHAT ETRANGER DD,0.56,,3856.35,,66
2451,GENERAUX,6275000,Services bancaires,31/01/2026,0047605,BQ,FRAIS ACHAT ETRANGER DD,1.18,,3857.53,,66
2452,GENERAUX,6275000,Services bancaires,25/02/2026,0026416,BQ,COTIS RYTHMEO,47.56,,3905.09,,66
2453,GENERAUX,6275000,Services bancaires,28/02/2026,0052618,BQ,FRAIS ACHAT ETRANGER DD,0.82,,3905.91,,66
2454,GENERAUX,6275000,Services bancaires,28/02/2026,0052619,BQ,FRAIS ACHAT ETRANGER DD,5.94,,3911.85,,66
2455,GENERAUX,6275000,Services bancaires,28/02/2026,0052620,BQ,FRAIS ACHAT ETRANGER DD,0.55,,3912.4,,66
2456,GENERAUX,6275000,Services bancaires,28/02/2026,0052621,BQ,FRAIS ACHAT ETRANGER DD,1.16,,3913.56,,66
2457,GENERAUX,6275000,Services bancaires,28/02/2026,0052622,BQ,FRAIS ACHAT ETRANGER DD,9.62,,3923.18,,66
2458,GENERAUX,6275000,Services bancaires,28/02/2026,0052623,BQ,FRAIS ACHAT ETRANGER DD,0.32,,3923.5,,66
2459,GENERAUX,6275000,Services bancaires,25/03/2026,0026436,BQ,COTIS RYTHMEO,47.56,,3971.06,,66
2460,GENERAUX,6275000,Services bancaires,01/04/2026,0060741,BQ,FRAIS ACHAT ETRANGER DD,0.31,,3971.37,,66
2461,GENERAUX,6275000,Services bancaires,01/04/2026,0060742,BQ,FRAIS ACHAT ETRANGER DD,0.57,,3971.94,,66
2462,GENERAUX,6275000,Services bancaires,01/04/2026,0060743,BQ,FRAIS ACHAT ETRANGER DD,0.21,,3972.15,,66
2463,GENERAUX,6275000,Services bancaires,01/04/2026,0060744,BQ,FRAIS ACHAT ETRANGER DD,1.2,,3973.35,,66
2464,GENERAUX,6275000,Services bancaires,01/04/2026,0060745,BQ,FRAIS ACHAT ETRANGER DD,5.94,,3979.29,,66
2465,GENERAUX,6275000,Services bancaires,01/04/2026,0060746,BQ,FRAIS ACHAT ETRANGER DD,9.62,,3988.91,,66
2466,GENERAUX,6275000,Services bancaires,01/04/2026,0060747,BQ,FRAIS ACHAT ETRANGER DD,0.14,,3989.05,,66
2467,GENERAUX,6275000,Services bancaires,01/04/2026,0060748,BQ,FRAIS ACHAT ETRANGER DD,0.14,,3989.19,,66
2468,GENERAUX,6275000,Services bancaires,01/04/2026,0060749,BQ,FRAIS ACHAT ETRANGER DD,0.32,,3989.51,,66
2469,GENERAUX,6275000,Services bancaires,01/04/2026,0060750,BQ,FRAIS ACHAT ETRANGER DD,0.17,,3989.68,,66
2470,GENERAUX,6275000,Services bancaires,01/04/2026,0060751,BQ,FRAIS ACHAT ETRANGER DD,1.43,,3991.11,,66
2471,GENERAUX,6275000,Services bancaires,01/04/2026,0060752,BQ,FRAIS ACHAT ETRANGER DD,1.43,,3992.54,,66
2472,GENERAUX,6275000,Services bancaires,25/04/2026,0025987,BQ,COTIS RYTHMEO,47.56,,4040.1,,66
2473,GENERAUX,6275000,Services bancaires,01/05/2026,0067874,BQ,FRAIS ACHAT ETRANGER DD,0.18,,4040.28,,66
2474,GENERAUX,6275000,Services bancaires,01/05/2026,0067875,BQ,FRAIS ACHAT ETRANGER DD,0.21,,4040.49,,66
2475,GENERAUX,6275000,Services bancaires,01/05/2026,0067876,BQ,FRAIS ACHAT ETRANGER DD,1.16,,4041.65,,66
2476,GENERAUX,6275000,Services bancaires,01/05/2026,0067877,BQ,FRAIS ACHAT ETRANGER DD,9.62,,4051.27,,66
2477,GENERAUX,6275000,Services bancaires,01/05/2026,0067878,BQ,FRAIS ACHAT ETRANGER DD,0.68,,4051.95,,66
2478,GENERAUX,6275000,Services bancaires,01/05/2026,0067879,BQ,FRAIS ACHAT ETRANGER DD,0.09,,4052.04,,67
2479,GENERAUX,6275000,Services bancaires,01/05/2026,0067880,BQ,FRAIS ACHAT ETRANGER DD,0.46,,4052.5,,67
2480,GENERAUX,6275000,Services bancaires,01/05/2026,0067881,BQ,FRAIS ACHAT ETRANGER DD,0.7,,4053.2,,67
2481,GENERAUX,6275000,Services bancaires,01/05/2026,0067882,BQ,FRAIS ACHAT ETRANGER DD,2.14,,4055.34,,67
2482,GENERAUX,6275000,Services bancaires,01/05/2026,0067883,BQ,FRAIS ACHAT ETRANGER DD,5.94,,4061.28,,67
2483,GENERAUX,6275000,Services bancaires,01/05/2026,0067884,BQ,FRAIS ACHAT ETRANGER DD,0.37,,4061.65,,67
2484,GENERAUX,6275000,Services bancaires,01/05/2026,0067885,BQ,FRAIS ACHAT ETRANGER DD,0.49,,4062.14,,67
2485,GENERAUX,6275000,Services bancaires,27/05/2026,0013018,BQ,COTIS RYTHMEO,47.56,,4109.7,,67
2486,GENERAUX,6275000,Services bancaires,30/05/2026,0045622,BQ,FRAIS ACHAT ETRANGER DD,1.36,,4111.06,,67
2487,GENERAUX,6275000,Services bancaires,30/05/2026,0045623,BQ,FRAIS ACHAT ETRANGER DD,0.28,,4111.34,,67
2488,GENERAUX,6275000,Services bancaires,30/05/2026,0045624,BQ,FRAIS ACHAT ETRANGER DD,2.97,,4114.31,,67
2489,GENERAUX,6275000,Services bancaires,30/05/2026,0045625,BQ,FRAIS ACHAT ETRANGER DD,1.13,,4115.44,,67
2490,GENERAUX,6275000,Services bancaires,30/05/2026,0045626,BQ,FRAIS ACHAT ETRANGER DD,5.94,,4121.38,,67
2491,GENERAUX,6275000,Services bancaires,30/05/2026,0045612,BQ,FRAIS ACHAT ETRANGER DD,5.94,,4127.32,,67
2492,GENERAUX,6275000,Services bancaires,30/05/2026,0045613,BQ,FRAIS ACHAT ETRANGER DD,0.59,,4127.91,,67
2493,GENERAUX,6275000,Services bancaires,30/05/2026,0045614,BQ,FRAIS ACHAT ETRANGER DD,1.26,,4129.17,,67
2494,GENERAUX,6275000,Services bancaires,30/05/2026,0045615,BQ,FRAIS ACHAT ETRANGER DD,0.28,,4129.45,,67
2495,GENERAUX,6275000,Services bancaires,30/05/2026,0045616,BQ,FRAIS ACHAT ETRANGER DD,0.6,,4130.05,,67
2496,GENERAUX,6275000,Services bancaires,30/05/2026,0045617,BQ,FRAIS ACHAT ETRANGER DD,0.68,,4130.73,,67
2497,GENERAUX,6275000,Services bancaires,30/05/2026,0045618,BQ,FRAIS ACHAT ETRANGER DD,4.68,,4135.41,,67
2498,GENERAUX,6275000,Services bancaires,30/05/2026,0045619,BQ,FRAIS ACHAT ETRANGER DD,0.21,,4135.62,,67
2499,GENERAUX,6275000,Services bancaires,30/05/2026,0045620,BQ,FRAIS ACHAT ETRANGER DD,1.18,,4136.8,,67
2500,GENERAUX,6275000,Services bancaires,30/05/2026,0045621,BQ,FRAIS ACHAT ETRANGER DD,9.62,,4146.42,,67
2501,GENERAUX,6275000,Services bancaires,25/06/2026,0025076,BQ,COTIS RYTHMEO,47.56,,4193.98,,67
2502,GENERAUX,6275000,Services bancaires,26/06/2026,0044916,BQ,COM ACTUALISATION,58.5,,4252.48,,67
2503,GENERAUX,6275000,Services bancaires,01/07/2026,0069935,BQ,FRAIS ACHAT ETRANGER DD,0.59,,4253.07,,67
2504,GENERAUX,6275000,Services bancaires,01/07/2026,0069936,BQ,FRAIS ACHAT ETRANGER DD,0.68,,4253.75,,67
2505,GENERAUX,6275000,Services bancaires,01/07/2026,0069937,BQ,FRAIS ACHAT ETRANGER DD,0.21,,4253.96,,67
2506,GENERAUX,6275000,Services bancaires,01/07/2026,0069938,BQ,FRAIS ACHAT ETRANGER DD,1.18,,4255.14,,67
2507,GENERAUX,6275000,Services bancaires,01/07/2026,0069939,BQ,FRAIS ACHAT ETRANGER DD,2.42,,4257.56,,67
2508,GENERAUX,6275000,Services bancaires,01/07/2026,0069940,BQ,FRAIS ACHAT ETRANGER DD,1.15,,4258.71,,67
2509,GENERAUX,6275000,Services bancaires,01/07/2026,0069941,BQ,FRAIS ACHAT ETRANGER DD,2.97,,4261.68,,67
2510,GENERAUX,6275000,Services bancaires,01/07/2026,0069942,BQ,FRAIS ACHAT ETRANGER DD,5.94,,4267.62,,67
2511,GENERAUX,6275000,Services bancaires,03/07/2026,0220360,BQ,FRAIS REJET VIREMENT,10.6,,4278.22,,67
2512,GENERAUX,6275000,Services bancaires,04/07/2026,0034318,BQ,FRAIS CREATION EURO PRLV,3.9,,4282.12,,67
2513,GENERAUX,6275000,Services bancaires,21/07/2026,0013018,BQ,EXT RYTHMEO,,47.56,4234.56,,67
2514,GENERAUX,6275000,Services bancaires,25/07/2026,0027405,BQ,COTIS RYTHMEO,47.56,,4282.12,,67
2515,GENERAUX,6275000,Services bancaires,30/07/2026,0029954,BQ,FRAIS CREATION EURO PRLV,3.9,,4286.02,,67
2516,GENERAUX,6284000,Frais de formation,19/12/2025,FAC00000293,AC,MLTN COMMUNICATION,1438.0,,1438.0,,67
2517,GENERAUX,6311000,Compte n°6311000,31/07/2026,,OD,SALAIRES 07/2026,169.64,,169.64,,67
2518,GENERAUX,6312000,Compte n°6312000,31/05/2025,,OD,SALAIRES 05/2025,4.52,,4.52,,68
2519,GENERAUX,6312000,Compte n°6312000,30/06/2025,,OD,SALAIRES 06/2025,4.66,,9.18,,68
2520,GENERAUX,6312000,Compte n°6312000,31/07/2025,,OD,SALAIRES 07/2025,4.66,,13.84,,68
2521,GENERAUX,6312000,Compte n°6312000,31/08/2025,,OD,SALAIRES 08/2025,4.66,,18.5,,68
2522,GENERAUX,6312000,Compte n°6312000,30/09/2025,,OD,SALAIRES 09/2025,9.32,,27.82,,68
2523,GENERAUX,6312000,Compte n°6312000,31/10/2025,,OD,SALAIRES 10/2025,9.32,,37.14,,68
2524,GENERAUX,6312000,Compte n°6312000,30/11/2025,,OD,SALAIRES 11/2025,9.32,,46.46,,68
2525,GENERAUX,6312000,Compte n°6312000,31/07/2026,,OD,SALAIRES 07/2026,23.13,,69.59,,68
2526,GENERAUX,6333000,Formation continue,31/05/2025,,OD,SALAIRES 05/2025,11.48,,11.48,,68
2527,GENERAUX,6333000,Formation continue,30/06/2025,,OD,SALAIRES 06/2025,11.86,,23.34,,68
2528,GENERAUX,6333000,Formation continue,31/07/2025,,OD,SALAIRES 07/2025,11.86,,35.2,,68
2529,GENERAUX,6333000,Formation continue,31/08/2025,,OD,SALAIRES 08/2025,11.86,,47.06,,68
2530,GENERAUX,6333000,Formation continue,30/09/2025,,OD,SALAIRES 09/2025,23.7,,70.76,,68
2531,GENERAUX,6333000,Formation continue,31/10/2025,,OD,SALAIRES 10/2025,23.7,,94.46,,68
2532,GENERAUX,6333000,Formation continue,30/11/2025,,OD,SALAIRES 11/2025,23.7,,118.16,,68
2533,GENERAUX,6333000,Formation continue,31/07/2026,,OD,SALAIRES 07/2026,58.82,,176.98,,68
2534,GENERAUX,6335000,Taxe d'apprentissage,31/05/2025,,OD,SALAIRES 05/2025,0.69,,0.69,,68
2535,GENERAUX,6335000,Taxe d'apprentissage,30/06/2025,,OD,SALAIRES 06/2025,0.71,,1.4,,68
2536,GENERAUX,6335000,Taxe d'apprentissage,31/07/2025,,OD,SALAIRES 07/2025,0.71,,2.11,,68
2537,GENERAUX,6335000,Taxe d'apprentissage,31/08/2025,,OD,SALAIRES 08/2025,0.71,,2.82,,68
2538,GENERAUX,6335000,Taxe d'apprentissage,30/09/2025,,OD,SALAIRES 09/2025,1.42,,4.24,,68
2539,GENERAUX,6335000,Taxe d'apprentissage,31/10/2025,,OD,SALAIRES 10/2025,1.42,,5.66,,68
2540,GENERAUX,6335000,Taxe d'apprentissage,30/11/2025,,OD,SALAIRES 11/2025,1.42,,7.08,,68
2541,GENERAUX,6335000,Taxe d'apprentissage,31/07/2026,,OD,SALAIRES 07/2026,3.53,,10.61,,68
2542,GENERAUX,6358000,Autres droits,03/07/2026,02LYSQX,BQ,PRLV SEPA AKTO CONTRIBUTION ANNUELLE,93.72,,93.72,,68
2543,GENERAUX,6411000,Salaires,31/05/2025,,OD,SALAIRES 05/2025,765.69,,765.69,,68
2544,GENERAUX,6411000,Salaires,30/06/2025,,OD,SALAIRES 06/2025,790.0,,1555.69,,68
2545,GENERAUX,6411000,Salaires,31/07/2025,,OD,SALAIRES 07/2025,790.0,,2345.69,,68
2546,GENERAUX,6411000,Salaires,31/08/2025,,OD,SALAIRES 08/2025,790.0,,3135.69,,68
2547,GENERAUX,6411000,Salaires,30/09/2025,,OD,SALAIRES 09/2025,1580.0,,4715.69,,68
2548,GENERAUX,6411000,Salaires,31/10/2025,,OD,SALAIRES 10/2025,1580.0,,6295.69,,68
2549,GENERAUX,6411000,Salaires,30/11/2025,,OD,SALAIRES 11/2025,1580.0,,7875.69,,68
2550,GENERAUX,6411000,Salaires,31/12/2025,,OD,SALAIRES 12/2025,4479.82,,12355.51,,68
2551,GENERAUX,6411000,Salaires,31/01/2026,,OD,SALAIRES 01/2026,6540.12,,18895.63,,68
2552,GENERAUX,6411000,Salaires,28/02/2026,,OD,SALAIRES 02/2026,6540.12,,25435.75,,68
2553,GENERAUX,6411000,Salaires,31/03/2026,,OD,SALAIRES 03/2026,8070.09,,33505.84,,68
2554,GENERAUX,6411000,Salaires,30/04/2026,,OD,SALAIRES 04/2026,8490.12,,41995.96,,68
2555,GENERAUX,6411000,Salaires,31/05/2026,,OD,SALAIRES 05/2026,7993.94,,49989.9,,68
2556,GENERAUX,6411000,Salaires,30/06/2026,,OD,SALAIRES 06/2026,7768.65,,57758.55,,69
2557,GENERAUX,6411000,Salaires,31/07/2026,,OD,SALAIRES 07/2026,11689.81,,69448.36,,69
2558,GENERAUX,6412000,Conges payes,31/05/2026,,OD,SALAIRES 05/2026,449.93,,449.93,,69
2559,GENERAUX,6412000,Conges payes,30/06/2026,,OD,SALAIRES 06/2026,0.01,,449.94,,69
2560,GENERAUX,6415000,Rémunération gérance Xavier,01/01/2026,W72VRCS,BQ,VIR INST POUR XAVIER GAUSSENS REMU GERANT 2025 SAR,2500.0,,2500.0,,69
2561,GENERAUX,6415000,Rémunération gérance Xavier,31/07/2026,,EI,REM XAVIER DUE,25000.0,,27500.0,,69
2562,GENERAUX,6415100,Rémunération gérant Stéphanie,04/03/2026,W7HHJMP,BQ,VIR INST DE SARL WE FORM REMUNERATION 2025 SUITE G,19500.0,,19500.0,,69
2563,GENERAUX,6451000,Urssaf,31/05/2025,,OD,SALAIRES 05/2025,,12.96,-12.96,,69
2564,GENERAUX,6451000,Urssaf,30/06/2025,,OD,SALAIRES 06/2025,,13.38,-26.34,,69
2565,GENERAUX,6451000,Urssaf,31/07/2025,,OD,SALAIRES 07/2025,,13.38,-39.72,,69
2566,GENERAUX,6451000,Urssaf,31/08/2025,,OD,SALAIRES 08/2025,,13.38,-53.1,,69
2567,GENERAUX,6451000,Urssaf,30/09/2025,,OD,SALAIRES 09/2025,,26.79,-79.89,,69
2568,GENERAUX,6451000,Urssaf,31/10/2025,,OD,SALAIRES 10/2025,,26.79,-106.68,,69
2569,GENERAUX,6451000,Urssaf,30/11/2025,,OD,SALAIRES 11/2025,,26.78,-133.46,,69
2570,GENERAUX,6451000,Urssaf,31/12/2025,,OD,SALAIRES 12/2025,402.41,,268.95,,69
2571,GENERAUX,6451000,Urssaf,31/01/2026,,OD,SALAIRES 01/2026,575.11,,844.06,,69
2572,GENERAUX,6451000,Urssaf,28/02/2026,,OD,SALAIRES 02/2026,575.11,,1419.17,,69
2573,GENERAUX,6451000,Urssaf,31/03/2026,,OD,SALAIRES 03/2026,606.58,,2025.75,,69
2574,GENERAUX,6451000,Urssaf,30/04/2026,,OD,SALAIRES 04/2026,615.22,,2640.97,,69
2575,GENERAUX,6451000,Urssaf,31/05/2026,,OD,SALAIRES 05/2026,895.49,,3536.46,,69
2576,GENERAUX,6451000,Urssaf,30/06/2026,,OD,SALAIRES 06/2026,534.41,,4070.87,,69
2577,GENERAUX,6451000,Urssaf,31/07/2026,,OD,SALAIRES 07/2026,1504.6,,5575.47,,69
2578,GENERAUX,6452000,Compte n°6452000,30/06/2025,,OD,SALAIRES 06/2025,14.31,,14.31,,69
2579,GENERAUX,6452000,Compte n°6452000,31/07/2025,,OD,SALAIRES 07/2025,7.27,,21.58,,69
2580,GENERAUX,6452000,Compte n°6452000,31/08/2025,,OD,SALAIRES 08/2025,7.27,,28.85,,69
2581,GENERAUX,6452000,Compte n°6452000,30/09/2025,,OD,SALAIRES 09/2025,14.54,,43.39,,69
2582,GENERAUX,6452000,Compte n°6452000,31/10/2025,,OD,SALAIRES 10/2025,14.54,,57.93,,69
2583,GENERAUX,6452000,Compte n°6452000,30/11/2025,,OD,SALAIRES 11/2025,14.54,,72.47,,69
2584,GENERAUX,6452000,Compte n°6452000,31/12/2025,,OD,SALAIRES 12/2025,64.18,,136.65,,69
2585,GENERAUX,6452000,Compte n°6452000,31/01/2026,,OD,SALAIRES 01/2026,112.3,,248.95,,69
2586,GENERAUX,6452000,Compte n°6452000,28/02/2026,,OD,SALAIRES 02/2026,112.3,,361.25,,69
2587,GENERAUX,6452000,Compte n°6452000,31/03/2026,,OD,SALAIRES 03/2026,151.57,,512.82,,69
2588,GENERAUX,6452000,Compte n°6452000,30/04/2026,,OD,SALAIRES 04/2026,155.65,,668.47,,69
2589,GENERAUX,6452000,Compte n°6452000,31/05/2026,,OD,SALAIRES 05/2026,155.19,,823.66,,69
2590,GENERAUX,6452000,Compte n°6452000,30/06/2026,,OD,SALAIRES 06/2026,124.22,,947.88,,69
2591,GENERAUX,6452000,Compte n°6452000,31/07/2026,,OD,SALAIRES 07/2026,194.54,,1142.42,,70
2592,GENERAUX,6453000,Prevoyance,31/05/2025,,OD,SALAIRES 05/2025,2.77,,2.77,,70
2593,GENERAUX,6453000,Prevoyance,30/06/2025,,OD,SALAIRES 06/2025,2.86,,5.63,,70
2594,GENERAUX,6453000,Prevoyance,31/07/2025,,OD,SALAIRES 07/2025,2.86,,8.49,,70
2595,GENERAUX,6453000,Prevoyance,31/08/2025,,OD,SALAIRES 08/2025,2.86,,11.35,,70
2596,GENERAUX,6453000,Prevoyance,30/09/2025,,OD,SALAIRES 09/2025,5.71,,17.06,,70
2597,GENERAUX,6453000,Prevoyance,31/10/2025,,OD,SALAIRES 10/2025,5.71,,22.77,,70
2598,GENERAUX,6453000,Prevoyance,30/11/2025,,OD,SALAIRES 11/2025,5.71,,28.48,,70
2599,GENERAUX,6453000,Prevoyance,31/12/2025,,OD,SALAIRES 12/2025,127.1,,155.58,,70
2600,GENERAUX,6453000,Prevoyance,31/01/2026,,OD,SALAIRES 01/2026,139.75,,295.33,,70
2601,GENERAUX,6453000,Prevoyance,28/02/2026,,OD,SALAIRES 02/2026,139.75,,435.08,,70
2602,GENERAUX,6453000,Prevoyance,31/03/2026,,OD,SALAIRES 03/2026,154.11,,589.19,,70
2603,GENERAUX,6453000,Prevoyance,30/04/2026,,OD,SALAIRES 04/2026,158.07,,747.26,,70
2604,GENERAUX,6453000,Prevoyance,31/05/2026,,OD,SALAIRES 05/2026,207.61,,954.87,,70
2605,GENERAUX,6453000,Prevoyance,30/06/2026,,OD,SALAIRES 06/2026,139.55,,1094.42,,70
2606,GENERAUX,6453000,Prevoyance,31/07/2026,,OD,SALAIRES 07/2026,353.39,,1447.81,,70
2607,GENERAUX,6454000,Pole emploi,31/05/2025,,OD,SALAIRES 05/2025,32.54,,32.54,,70
2608,GENERAUX,6454000,Pole emploi,30/06/2025,,OD,SALAIRES 06/2025,33.58,,66.12,,70
2609,GENERAUX,6454000,Pole emploi,31/07/2025,,OD,SALAIRES 07/2025,33.58,,99.7,,70
